Country,Year,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Regime type,Democracy_Index,biofuel_elec_per_capita,coal_elec_per_capita,coal_production,gas_production,low_carbon_electricity,oil_production,renewables_production,non_renewables_production,total_production,Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day),Deaths,Total_Emissions,Human Development Index,Rule_of_Law_Index,Median Age,Urban Population (%),Tax_Revenue
Saudi Arabia,2016,6.473921298980713,10.793254852294922,0.8899323344230652,63.400001525878906,0.7742677330970764,-0.138459175825119,,0.7249462604522705,0.2662926614284515,Authoritarian,1.93,0.0,0.0,0.0,1053.17,0.05,6823.463,,357.61,,3236.9998,92.829994,101.909996,125,9216699.260000002,0.846,0.29,27.634,83.401,3.2832859
Saudi Arabia,2017,6.29428243637085,10.769576072692873,0.8400862812995911,63.59999847412109,0.8141421675682068,-0.1375489830970764,,0.702724814414978,0.3058418929576874,Authoritarian,1.93,0.0,0.0,,1092.502,0.07,6504.885,,394.92,,3219.0,89.13,98.9,193,8910934.866999999,0.849,0.275,28.11,83.622,3.2447805
Saudi Arabia,2018,6.356393337249756,10.772982597351074,0.8678483963012695,63.79999923706055,0.8549215197563171,-0.1984841972589492,,0.6955329775810242,0.2883799076080322,Authoritarian,1.93,0.0,0.0,,1121.0,0.16,6708.389,,374.61,,3214.9998,86.369995,98.549995,14,8303668.547000001,0.856,0.281,28.32,83.844,4.4098806
Senegal,2008,4.683499813079834,7.941464900970459,0.7562987208366394,56.09999847412109,0.6118761897087097,-0.0373217239975929,0.8792478442192078,0.6688627004623413,0.2521612346172333,Hybrid regime,5.37,3.369,0.0,0.0,0.466,0.27,0.0,0.31,2.69,3.0,2514.1995,62.375645,74.28175,0,704864.544,0.454,0.693,17.312,42.947,14.463288
Senegal,2010,4.372156143188477,7.948086261749268,0.7602940797805786,56.70000076293945,0.7772626280784607,-0.0846764743328094,0.8505348563194275,0.6699477434158325,0.1427377015352249,Hybrid regime,5.27,5.587,0.0,0.0,0.466,0.32,0.0,0.39,2.91,3.3000000000000003,2475.9985,63.309963,76.01995,0,846928.5017000001,0.47,0.685,17.396,43.773,14.9785595
Senegal,2011,3.8342015743255615,7.934118270874023,0.6024093627929688,57.0,0.6408903002738953,-0.1678023934364318,0.8698939681053162,0.6964411735534668,0.1800269931554794,Hybrid regime,5.51,6.213,0.0,0.0,0.373,0.33,0.0,0.41,2.96,3.37,2461.0002,59.980007,81.430016,25,874835.568,0.483,0.685,17.421,44.188,15.332181
Senegal,2012,3.668736934661865,7.946098327636719,0.7110773921012878,57.29999923706055,0.6682522892951965,-0.0422184392809867,0.851879894733429,0.7216066122055054,0.2136028409004211,Hybrid regime,6.09,3.779,0.0,0.0,0.447,0.34,0.0,0.3899999999999999,3.28,3.67,2493.998,61.609955,75.18995,0,889879.8825,0.491,0.718,17.436,44.603,15.074856
Senegal,2013,3.647367000579834,7.942817687988281,0.8229578733444214,57.59999847412109,0.6355395317077637,-0.0582745261490345,0.8366122245788574,0.6942293047904968,0.1650785207748413,Hybrid regime,6.15,4.413,0.0,0.0,0.559,0.37,0.0,0.43,3.44,3.87,2449.9998,60.389996,76.479996,0,793466.6949999998,0.497,0.798,17.444,45.019,14.369982
Senegal,2014,4.394777297973633,7.976007461547852,0.855522096157074,57.900001525878906,0.6923531889915466,-0.0515090897679328,0.6996600031852722,0.6963720917701721,0.1572265774011612,Hybrid regime,6.15,5.011,1.432,0.0,0.559,0.38,0.0,0.45,3.8,4.25,2474.9993,60.11998,70.95998,0,797488.8200000001,0.501,0.798,17.472,45.436,15.166018
Senegal,2015,4.617000579833984,8.010486602783203,0.7015345096588135,58.20000076293945,0.7195332646369934,-0.1173924356698989,0.7654901742935181,0.7098795771598816,0.2076676338911056,Hybrid regime,6.08,4.876,13.931,0.0,0.577,0.4,0.0,0.47,4.04,4.51,2506.998,61.649952,67.26994,0,770860.1684999999,0.501,0.781,17.538,45.862,15.290939
Senegal,2016,4.594533920288086,8.044955253601074,0.8389943838119507,58.5,0.7437296509742737,-0.0919557064771652,0.794353723526001,0.781317412853241,0.2448517680168151,Hybrid regime,6.21,4.067,26.438,0.0,0.559,0.43,0.0,0.49,4.35,4.84,2571.0007,63.120018,68.38002,0,749001.286,0.51,0.779,17.642,46.296,15.882934
Senegal,2017,4.683024883270264,8.089234352111816,0.7437593340873718,58.79999923706055,0.6869370341300964,-0.0499601475894451,0.8252418637275696,0.7514743804931641,0.2908360660076141,Hybrid regime,6.15,5.278,20.452,,,0.53,,0.61,4.19,4.8,2612.9995,65.02998,70.69998,0,706124.7103,0.511,0.746,17.783,46.74,15.133361
Senegal,2018,4.7693772315979,8.122329711914062,0.7393547892570496,59.09999847412109,0.6292234659194946,-0.0800093859434127,0.8047794699668884,0.7241799235343933,0.2470747232437133,Hybrid regime,6.15,5.779,31.461,,,0.7,,0.7899999999999999,4.24,5.03,2646.0,65.92,68.82,0,677023.1386,0.515,0.741,17.957,47.192,15.369864
Senegal,2019,5.488736629486084,8.140456199645996,0.6876140832901001,59.400001525878906,0.7588417530059814,-0.0247815959155559,0.7956734299659729,0.7681906223297119,0.3319258391857147,Hybrid regime,5.81,7.5,47.498,,,0.78,,0.9,5.04,5.94,2704.9995,66.869995,73.59998,0,698286.2014,0.514,0.747,18.16,47.653,17.574821
Senegal,2020,4.756773471832275,8.126944541931152,0.6206706762313843,59.70000076293945,0.7971903085708618,-0.0520630963146686,0.8550925254821777,0.8159108757972717,0.2683330476284027,Hybrid regime,5.67,6.693,9.126,,,1.02,,1.13,5.04,6.17,2786.9998,69.9,80.03999,0,731821.362,0.514,0.742,18.385,48.122,16.793135
Senegal,2021,4.902830600738525,8.163837432861328,0.645179271697998,60.0,0.7585251331329346,0.0264336410909891,0.821348249912262,0.8124116063117981,0.2649757862091064,Hybrid regime,5.53,5.925,23.701,,,1.35,,1.4500000000000002,5.31,6.76,2792.999,70.13998,78.54998,0,753449.3966,0.512,0.747,18.628,48.6,16.926693
Republic of Serbia,2010,4.461304187774658,9.582661628723145,0.7255633473396301,65.69999694824219,0.4626472592353821,-0.1761550158262252,0.9654724597930908,0.4457100629806518,0.4154092073440552,Flawed democracy,6.33,0.0,3268.986,84.294,3.604,12.57,12.619,12.57,25.53,38.1,3219.0005,108.08002,91.05002,0,1447721.07,0.768,0.587,41.151,54.993,34.9734
Republic of Serbia,2011,4.815186500549316,9.61071491241455,0.7732106447219849,65.83999633789062,0.4404582977294922,-0.1908047050237655,0.9769173860549928,0.458074152469635,0.410254955291748,Flawed democracy,6.33,0.0,3767.259,90.892,5.354,9.24,11.268,9.24,29.35,38.59,3277.9978,109.289925,90.71994,0,1524284.587,0.773,0.587,41.352,55.215,33.49544
Republic of Serbia,2012,5.154521942138672,9.608728408813477,0.819430410861969,65.9800033569336,0.4605746865272522,-0.1363600641489029,0.951667845249176,0.4471284449100494,0.3712364435195923,Flawed democracy,6.33,1.317,3467.101,85.149,5.787,9.92,10.309,9.93,26.89,36.82,3289.997,111.3799,95.44991,0,1381668.4135,0.78,0.584,41.559,55.356,34.438007
Republic of Serbia,2013,5.101840496063232,9.64211082458496,0.828068733215332,66.12000274658203,0.5328397154808044,-0.1058454811573028,0.9081220030784608,0.504834771156311,0.4034529626369476,Flawed democracy,6.67,2.643,3788.983,89.81,6.384,10.87,11.215,10.89,29.01,39.9,3338.0027,113.02009,93.030075,0,1350894.0904,0.785,0.521,41.779,55.469,34.0072
Republic of Serbia,2014,5.112728595733643,9.630783081054688,0.7827087044715881,66.26000213623047,0.5315972566604614,0.0659795105457305,0.9117324352264404,0.4731592535972595,0.3261178135871887,Flawed democracy,6.71,2.651,2933.471,66.564,6.178,11.65,10.963,11.669999999999998,22.41,34.08,3289.9978,113.23992,93.31994,0,1117834.1853,0.787,0.527,42.008,55.583,35.554817
Republic of Serbia,2015,5.317685127258301,9.653630256652832,0.8162510395050049,66.4000015258789,0.5458920001983643,-0.0680836737155914,0.859358012676239,0.4722406268119812,0.3025440275669098,Flawed democracy,6.71,2.66,3611.942,84.217,6.178,10.81,13.139,10.829999999999998,27.48,38.31,3334.9995,114.01998,94.11999,0,1251558.4970000002,0.794,0.533,42.247,55.696,35.490643
Republic of Serbia,2016,5.75275468826294,9.691707611083984,0.8948949575424194,66.5250015258789,0.6143708229064941,-0.0738798007369041,0.889765202999115,0.4922679662704468,0.298126608133316,Flawed democracy,6.57,4.004,3635.253,84.434,5.663,11.59,12.97,11.619999999999996,27.75,39.36999999999999,3322.001,113.50003,92.18002,0,1250158.8169999996,0.8,0.492,42.482,55.81,36.332275
Republic of Serbia,2017,5.122031211853027,9.717823028564451,0.8837704062461853,66.6500015258789,0.6848463416099548,-0.0835282951593399,0.8514578342437744,0.4846430122852325,0.3264070749282837,Flawed democracy,6.41,10.717,3544.597,83.924,,9.89,,9.97,27.15,37.120000000000005,3334.999,114.55997,97.089966,0,1206719.3839999998,0.802,0.475,42.709,55.942,37.341015
Republic of Serbia,2018,5.936493396759033,9.767256736755373,0.8529453277587891,66.7750015258789,0.7398918271064758,-0.1056764423847198,0.8637235760688782,0.5270791053771973,0.2962958514690399,Flawed democracy,6.41,13.452,3365.697,76.867,,11.65,,11.75,25.77,37.52,3386.9976,117.69991,97.98993,0,1150881.79,0.808,0.503,42.932,56.092,37.207443
Republic of Serbia,2019,6.24140739440918,9.815028190612791,0.9032942652702332,66.9000015258789,0.7525045871734619,-0.0461768396198749,0.8131418228149414,0.4742957949638366,0.2421302199363708,Flawed democracy,6.41,18.916,3456.263,79.381,,11.25,,11.39,26.35,37.74,3463.002,120.28007,99.00005,0,1146863.9215,0.812,0.526,43.166,56.26,37.968052
Republic of Serbia,2020,6.04154634475708,9.812616348266602,0.8521018624305725,67.0250015258789,0.8434798717498779,0.1419156044721603,0.8244724869728088,0.5791388154029846,0.3575802743434906,Flawed democracy,6.22,25.822,3596.081,83.798,,10.93,,11.12,27.020000000000003,38.14,3519.0,122.62999,100.67,0,1257601.5964000002,0.806,0.492,43.386,56.446,38.282158
Republic of Serbia,2021,6.245267391204834,9.894838333129885,0.8901060819625854,67.1500015258789,0.8503679037094116,0.2613866627216339,0.806221604347229,0.5676325559616089,0.3111309707164764,Flawed democracy,6.36,34.262,3257.605,73.065,,13.32,,13.57,24.91,38.48,3578.9995,124.749985,105.82999,0,1148273.7250000003,0.804,0.503,43.541,56.651,39.339687
Sierra Leone,2008,2.997251033782959,7.204538345336914,0.5907372236251831,47.040000915527344,0.7163963317871094,0.1438400149345398,0.9249014258384703,0.5878148674964905,0.3696014285087585,Hybrid regime,4.11,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.04,0.06,1995.4164,48.691067,47.001728,0,559911.3188,0.403,0.383,16.993,38.077,7.8842974
Sierra Leone,2010,4.133955955505371,7.245166778564453,0.8118729591369629,47.79999923706055,0.7262688279151917,0.0076213870197534,0.9104406237602234,0.4973244369029999,0.290469229221344,Hybrid regime,4.51,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.02,0.1399999999999999,2376.0005,54.37001,56.130013,0,582864.2453,0.416,0.392,17.112,38.856,9.01945
Sierra Leone,2011,4.501643657684326,7.276599884033203,0.7815809845924377,48.18000030517578,0.7697381377220154,0.0006799055845476,0.854646623134613,0.4947348535060882,0.2995275855064392,Hybrid regime,4.51,0.0,0.0,0.0,0.0,0.15,0.0,0.15,0.02,0.1699999999999999,2392.0,54.78,56.76,0,595675.706,0.424,0.392,17.191,39.248,10.80704
Sierra Leone,2013,4.514291286468506,7.557454586029053,0.708426833152771,48.93999862670898,0.7195106744766235,-0.0751063674688339,0.8558626770973206,0.5404661297798157,0.4228334724903106,Hybrid regime,4.64,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.06,0.16,2365.9976,55.469944,56.359943,0,623587.0764,0.445,0.322,17.386,40.036,9.902717
Sierra Leone,2014,4.499970436096191,7.577106952667236,0.8685564994812012,49.31999969482422,0.6814976334571838,0.0300648119300603,0.7861320972442627,0.6217710375785828,0.3342134952545166,Hybrid regime,4.56,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.03,0.15,2317.9968,54.299923,55.94992,0,627778.6745999999,0.447,0.322,17.512,40.432,9.171663
Sierra Leone,2015,4.908617973327637,7.323719024658203,0.6105937361717224,49.70000076293945,0.6242961287498474,0.047139786183834,0.824828028678894,0.6256771087646484,0.4144264459609985,Hybrid regime,4.55,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.04,0.16,2400.997,53.379936,55.379932,0,622598.0835,0.438,0.322,17.662,40.829,10.04017
Sierra Leone,2016,4.732953071594238,7.361058712005615,0.6567234992980957,50.5,0.6812021136283875,0.1027408614754676,0.8632648587226868,0.6158848404884338,0.4561806917190552,Hybrid regime,4.55,0.0,0.0,0.0,0.0,0.13,0.0,0.13,0.08,0.21,2310.9976,51.309948,49.89995,0,617549.887,0.446,0.309,17.831,41.228,11.178663
Sierra Leone,2017,4.08956241607666,7.373697757720947,0.6522871255874634,51.29999923706055,0.7106135487556458,0.0763245597481727,0.8483983278274536,0.6068944931030273,0.4950400292873382,Hybrid regime,4.66,0.0,0.0,,,0.14,,0.14,0.09,0.23,2345.0,51.84,49.75,0,622144.0142999999,0.448,0.355,18.01,41.636,11.046615
Sierra Leone,2018,4.305683135986328,7.384190082550049,0.6496383547782898,52.09999847412109,0.7164844870567322,0.0925846323370933,0.8557332158088684,0.5334175229072571,0.4662666618824005,Hybrid regime,4.66,0.0,0.0,,,0.18,,0.18,0.09,0.27,2348.9978,52.24995,49.929955,0,616381.1026999999,0.454,0.501,18.201,42.055,11.755584
Sierra Leone,2019,3.447381496429444,7.412065505981445,0.6107797622680664,52.900001525878906,0.7177695631980896,0.071692556142807,0.8738614320755005,0.5211506485939026,0.4381344616413116,Hybrid regime,4.86,0.0,0.0,,,0.19,,0.19,0.01,0.2,2296.0,52.99,57.6,0,623183.0889999999,0.457,0.49,18.4,42.484,12.414623
Sierra Leone,2021,3.71429443359375,7.387003421783447,0.6093341112136841,54.5,0.6591395139694214,0.1057339310646057,0.8514884114265442,0.5379822254180908,0.4484156966209411,Hybrid regime,4.97,0.0,0.0,,,0.19,,0.19,0.01,0.2,2335.9993,55.369984,43.759987,0,632429.7143,0.456,0.642,18.817,43.372,12.565496
Slovakia,2010,6.052223205566406,10.151535034179688,0.9196400046348572,66.5,0.6357576847076416,-0.1057976856827735,0.9071360230445862,0.6029894948005676,0.2772067487239837,Flawed democracy,7.35,122.303,659.696,7.428,1.142,20.52,0.133,6.609999999999999,21.51,28.12,2817.9958,78.83988,114.969826,0,741948.7624,0.841,0.86,36.14,54.685,28.116047
Slovakia,2011,5.945048332214356,10.176609992980955,0.9172934293746948,66.72000122070312,0.7271631360054016,0.0055620581842958,0.90713232755661,0.5882511734962463,0.2874095737934112,Flawed democracy,7.35,151.776,657.081,7.422,1.329,20.41,0.133,5.82,23.28,29.1,2805.997,78.849915,113.60988,0,696074.6932999999,0.846,0.863,36.523,54.42,29.138021
Slovakia,2012,5.911059379577637,10.188010215759276,0.9257514476776124,66.94000244140625,0.6200042963027954,-0.0321573168039321,0.9065321683883668,0.5848568081855774,0.3022608160972595,Flawed democracy,7.35,173.775,630.398,7.16,1.645,20.96,0.133,6.409999999999998,22.83,29.239999999999995,2758.9983,73.40996,113.229935,0,695672.4045000001,0.846,0.838,36.928,54.28,28.908669
Slovakia,2013,5.936527252197266,10.193243026733398,0.9093785285949708,67.16000366210938,0.5979357957839966,-0.054989505559206,0.9145399332046508,0.6120620369911194,0.276509553194046,Flawed democracy,7.35,168.06,566.97,7.35,1.35,22.08,0.133,7.27,22.14,29.41,2853.998,76.739944,119.12991,0,639182.4522,0.849,0.822,37.348,54.14,31.204836
Slovakia,2014,6.138873100280762,10.218887329101562,0.9242426753044128,67.37999725341797,0.6347917318344116,-0.129687562584877,0.9138702154159546,0.6187864542007446,0.2667846083641052,Flawed democracy,7.35,262.013,529.562,7.099,1.084,21.74,0.133,7.659999999999999,20.89,28.55,2827.9988,77.90997,118.069954,0,537422.6193,0.851,0.818,37.776,54.0,32.079483
Slovakia,2015,6.162004470825195,10.268317222595217,0.9434536695480348,67.5999984741211,0.587157666683197,-0.1321512311697006,0.927545130252838,0.6321669220924377,0.2692464292049408,Flawed democracy,7.29,306.022,521.712,6.069,1.017,21.2,0.133,7.71,20.57,28.28,2732.9954,73.489876,120.6498,0,619668.6004,0.852,0.816,38.195,53.889,32.73697
Slovakia,2016,5.993163108825684,10.28628158569336,0.9451791048049928,67.82499694824219,0.7000985145568848,-0.0648108124732971,0.9166091680526732,0.6882962584495544,0.2320915758609771,Flawed democracy,7.29,318.53,515.539,5.535,1.006,21.4,0.133,8.36,20.17,28.53,2852.9976,76.58993,127.00989,0,584818.1368,0.855,0.817,38.604,53.806,33.30618
Slovakia,2017,6.365509033203125,10.313687324523926,0.9133866429328918,68.05000305175781,0.7142246961593628,-0.0586204603314399,0.9204226732254028,0.7093856334686279,0.2127224802970886,Flawed democracy,7.16,312.533,549.691,,,21.62,,8.24,20.88,29.12,2880.001,75.29002,135.19005,0,590209.811,0.857,0.821,39.005,53.751,34.201836
Slovakia,2018,6.235110759735107,10.351815223693848,0.9223787188529968,68.2750015258789,0.7576340436935425,-0.1716141253709793,0.9099446535110474,0.6697362661361694,0.2531900405883789,Flawed democracy,7.1,299.261,552.624,,,20.65,,7.439999999999999,20.85,28.29,2903.0022,75.190056,138.8601,0,512267.5035,0.86,0.824,39.402,53.726,34.22225
Slovakia,2019,6.243428707122803,10.375248908996582,0.9330883026123048,68.5,0.7711215615272522,-0.1333150416612625,0.9258466958999634,0.6761534214019775,0.2518063187599182,Flawed democracy,7.17,309.868,429.048,,,21.93,,8.34,21.56,29.9,3024.9934,78.86983,147.79968,0,471001.3164,0.863,0.832,39.805,53.729,34.651752
Slovakia,2020,6.519098281860352,10.340459823608398,0.95415997505188,68.7249984741211,0.7618966102600098,-0.0814217776060104,0.9005336761474609,0.6945299506187439,0.27444788813591,Flawed democracy,6.97,306.047,340.867,,,22.29,,8.52,21.66,30.18,3010.9995,78.58998,145.93999,0,455604.4954,0.86,0.89,40.196,53.76,34.970203
Slovakia,2021,6.418503761291504,10.390069961547852,0.9511638879776,68.94999694824219,0.7415332198143005,0.0424946136772632,0.895546555519104,0.6915675401687622,0.2411313205957412,Flawed democracy,7.03,337.762,312.063,,,22.5,,8.61,22.93,31.54,2973.9995,78.30998,146.15997,0,520351.59,0.852,0.889,40.545,53.82,35.647713
Slovenia,2010,6.082555294036865,10.414831161499023,0.9172033667564392,69.19999694824219,0.89552241563797,0.0236332453787326,0.8447906970977783,0.5918955206871033,0.2953661382198334,Flawed democracy,7.69,106.937,2571.339,14.777,0.078,10.41,0.003,4.969999999999999,11.51,16.479999999999997,3220.994,109.059784,123.609764,0,255411.9462,0.89,0.914,40.515,52.658,38.1034
Slovenia,2011,6.035964012145996,10.421330451965332,0.9311660528182985,69.36000061035156,0.9074409008026124,-0.0307231005281209,0.893133819103241,0.5874085426330566,0.2853209376335144,Flawed democracy,7.76,121.039,2570.86,15.014,0.022,10.1,0.003,4.13,12.04,16.169999999999998,3204.989,107.009636,121.169586,0,247321.7772,0.892,0.914,40.804,52.883,37.646614
Slovenia,2012,6.062891006469727,10.392480850219728,0.9247537851333618,69.5199966430664,0.9043862819671632,-0.0252706743776798,0.8907541036605835,0.5984772443771362,0.2839898467063904,Flawed democracy,7.88,130.475,2483.854,14.27,0.022,9.86,0.003,4.6,11.22,15.82,3195.977,105.65924,120.86913,0,237666.26200000005,0.892,0.907,41.057,53.108,38.016884
Slovenia,2013,5.974888801574707,10.380778312683104,0.9321197271347046,69.68000030517578,0.8900598287582397,0.0301031824201345,0.9178395867347716,0.6245654225349426,0.2742692828178406,Flawed democracy,7.88,125.46,2349.962,12.929,0.033,10.41,0.003,5.369999999999999,10.69,16.06,3206.009,103.16029,121.39034,0,232692.2476,0.901,0.924,41.32,53.332,37.56436
Slovenia,2014,5.6783952713012695,10.407099723815918,0.9083475470542908,69.83999633789062,0.8877477049827576,0.0467338003218174,0.9091182947158812,0.5935014486312866,0.2908124029636383,Flawed democracy,7.57,120.486,1812.115,10.024,0.033,12.97,0.003,6.85,10.55,17.4,3236.995,106.02984,115.579834,0,204880.9542,0.903,0.938,41.621,53.557,37.48991
Slovenia,2015,5.740642070770264,10.428208351135254,0.9011637568473816,70.0,0.8960072994232178,0.0022042957134544,0.8921979069709778,0.6444973945617676,0.261418730020523,Flawed democracy,7.57,124.948,2104.894,10.567,0.033,10.0,0.003,4.609999999999999,10.45,15.06,3196.9924,104.32976,113.42973,0,207145.4507,0.903,0.94,41.937,53.781,37.61555
Slovenia,2016,5.936821460723877,10.458895683288574,0.9344873428344728,70.17500305175781,0.9035511016845704,-0.0603928677737712,0.8384743928909302,0.5971724390983582,0.2716241776943207,Flawed democracy,7.51,133.97,2397.106,11.541,0.055,10.78,0.003,5.340000000000001,11.169999999999998,16.509999999999998,3183.0,105.52,115.94,0,205489.07854,0.909,0.945,42.256,54.02,37.6744
